name,name_original,category,calories_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,saturated_fat_g_per_100g,sodium_mg_per_100g,source_name,source_id,license
"Golosinas, Mars snack EE.UU., Milky way caramelos, Leche chocolate cubierto","Candies, MARS SNACKFOOD US, MILKY WAY Caramels, milk chocolate covered",Postres y repostería,463,4.3,68.5,19.2,0.7,58.7,13.16,273.2,usda_sr_legacy_via_tempolife,12634,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Milky way midnight barra","Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar",Postres y repostería,443,3.2,71.2,17.5,2.9,57.8,11.47,168.0,usda_sr_legacy_via_tempolife,11590,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., M&m's almendra chocolate golosinas","Candies, MARS SNACKFOOD US, M&M's Almond Chocolate Candies",Postres y repostería,522,7.5,60.5,27.8,5.6,49.2,9.44,45.2,usda_sr_legacy_via_tempolife,11942,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., M&m's crocante chocolate golosinas","Candies, MARS SNACKFOOD US, M&M's Crispy Chocolate Candies",Postres y repostería,475,4.3,72.4,19.3,2,58.9,11.65,136.0,usda_sr_legacy_via_tempolife,12642,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., M&m's leche chocolate golosinas","Candies, MARS SNACKFOOD US, M&M's Milk Chocolate Candies",Postres y repostería,492,4.3,71.2,21.1,2.8,63.7,13.08,61.2,usda_sr_legacy_via_tempolife,13363,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., M&m's minis leche chocolate golosinas","Candies, MARS SNACKFOOD US, M&M's MINIs Milk Chocolate Candies",Postres y repostería,502,4.8,68.4,23.4,2.7,62.5,14.47,68.0,usda_sr_legacy_via_tempolife,13371,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., M&m's mantequilla de maní chocolate golosinas","Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",Postres y repostería,529,10.2,56.9,29.3,4,47.2,18.49,213.2,usda_sr_legacy_via_tempolife,11579,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., M&m's maní chocolate golosinas","Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies",Postres y repostería,515,9.6,60.5,26.1,3.7,50.8,10.17,50.0,usda_sr_legacy_via_tempolife,13362,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Pop'ables 3 musketeers brand bite size golosinas","Candies, MARS SNACKFOOD US, POP'ABLES 3 MUSKETEERS Brand Bite Size Candies",Postres y repostería,443,2.6,75.9,15.2,1.3,67,9.92,172.0,usda_sr_legacy_via_tempolife,13425,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Pop'ables milky way brand bite size golosinas","Candies, MARS SNACKFOOD US, POP'ABLES MILKY WAY Brand Bite Size Candies",Postres y repostería,463,3.3,71.9,18,1,61.1,8.89,146.0,usda_sr_legacy_via_tempolife,13424,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Pop'ables snickers brand bite size golosinas","Candies, MARS SNACKFOOD US, POP'ABLES SNICKERS Brand Bite Size Candies",Postres y repostería,480,7.2,61.1,24.3,2.3,51.7,9.89,224.0,usda_sr_legacy_via_tempolife,13423,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Skittles original bite size golosinas","Candies, MARS SNACKFOOD US, SKITTLES Original Bite Size Candies",Postres y repostería,405,0.2,90.8,4.4,0,75.8,4.12,15.2,usda_sr_legacy_via_tempolife,12671,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Skittles sours original","Candies, MARS SNACKFOOD US, SKITTLES Sours Original",Postres y repostería,401,0.2,91,4,0,73.2,3.77,14.0,usda_sr_legacy_via_tempolife,12670,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Skittles tropical bite size golosinas","Candies, MARS SNACKFOOD US, SKITTLES Tropical Bite Size Candies",Postres y repostería,405,0.2,90.8,4.3,0,75.8,,15.2,usda_sr_legacy_via_tempolife,13447,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Skittles silvestre baya bite size golosinas","Candies, MARS SNACKFOOD US, SKITTLES Wild Berry Bite Size Candies",Postres y repostería,402,0.2,90.8,4.3,0,75.9,4.12,15.2,usda_sr_legacy_via_tempolife,12668,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Snickers almendra barra","Candies, MARS SNACKFOOD US, SNICKERS Almond bar",Postres y repostería,472,5.4,64.7,22.4,2.6,53.9,8.53,156.0,usda_sr_legacy_via_tempolife,12646,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Snickers barra","Candies, MARS SNACKFOOD US, SNICKERS Bar",Postres y repostería,491,7.5,61.5,23.9,2.3,50.5,9.07,239.2,usda_sr_legacy_via_tempolife,13369,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Snickers cruncher","Candies, MARS SNACKFOOD US, SNICKERS CRUNCHER",Postres y repostería,488,6.9,62.9,24.4,1.9,46.5,12.7,189.2,usda_sr_legacy_via_tempolife,13443,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Snickers munch barra","Candies, MARS SNACKFOOD US, SNICKERS MUNCH bar",Postres y repostería,536,15.3,43.6,36.2,4.7,30.9,8.82,358.0,usda_sr_legacy_via_tempolife,13419,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Starburst fruta chews, Fruta y crema","Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Fruit and Creme",Postres y repostería,408,0.4,82.4,8.4,0,58,7.93,2.0,usda_sr_legacy_via_tempolife,13426,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Starburst fruta chews, Original frutas","Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Original fruits",Postres y repostería,408,0.4,82.6,8.2,0,58.1,7.78,2.0,usda_sr_legacy_via_tempolife,13370,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Starburst fruta chews, Tropical frutas","Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Tropical fruits",Postres y repostería,409,0.4,82.8,8.3,0,58.2,8.05,2.0,usda_sr_legacy_via_tempolife,12651,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Starburst sour fruta chews","Candies, MARS SNACKFOOD US, STARBURST Sour Fruit Chews",Postres y repostería,400,0.4,79.7,7.8,0,56.1,7.52,89.2,usda_sr_legacy_via_tempolife,13427,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Twix caramelo galleta dulce barras","Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars",Postres y repostería,502,4.9,64.8,24.9,1.1,48.3,18.96,198.0,usda_sr_legacy_via_tempolife,12596,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Twix chocolate fudge galleta dulce barras","Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars",Postres y repostería,553,7.3,56,33.3,3,53,4.96,266.0,usda_sr_legacy_via_tempolife,11936,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mars snack EE.UU., Twix mantequilla de maní galleta dulce barras","Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars",Postres y repostería,547,9.2,54.1,32.7,3.1,36.1,15.76,226.0,usda_sr_legacy_via_tempolife,12597,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Leche chocolate","Candies, milk chocolate",Postres y repostería,535,7.7,59.4,29.7,3.4,51.5,18.51,79.2,usda_sr_legacy_via_tempolife,11527,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Leche chocolate cubierto café frijoles","Candies, milk chocolate coated coffee beans",Postres y repostería,549,7.4,55.3,33.2,5.7,50.8,18.14,70.0,usda_sr_legacy_via_tempolife,13417,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Leche chocolate cubierto maníes","Candies, milk chocolate coated peanuts",Postres y repostería,519,13.1,49.7,33.5,4.7,37.6,14.6,41.2,usda_sr_legacy_via_tempolife,11882,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Leche chocolate cubierto pasa de uvas","Candies, milk chocolate coated raisins",Postres y repostería,390,4.1,68.4,14.8,3.1,62.2,10.27,36.0,usda_sr_legacy_via_tempolife,13356,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Leche chocolate, Con almendras","Candies, milk chocolate, with almonds",Postres y repostería,526,9,53.4,34.4,6.2,43.9,17.7,74.0,usda_sr_legacy_via_tempolife,12582,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Leche chocolate, Con arroz cereal","Candies, milk chocolate, with rice cereal",Postres y repostería,511,7.6,59.7,29.4,3.3,51.1,15.89,86.0,usda_sr_legacy_via_tempolife,12583,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, M&m mars 3 musketeers truffle crisp","Candies, M&M MARS 3 MUSKETEERS Truffle Crisp",Postres y repostería,538,6.4,63.2,28.9,0,57.7,19.23,63.2,usda_sr_legacy_via_tempolife,14403,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, M&m mars pretzel chocolate golosinas","Candies, M&M MARS Pretzel Chocolate Candies",Postres y repostería,447,5,72.9,15,2.5,50,8.99,475.2,usda_sr_legacy_via_tempolife,14405,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mounds golosina barra","Candies, MOUNDS Candy Bar",Postres y repostería,493,4.6,58.9,26.6,3.7,46.2,20.58,145.2,usda_sr_legacy_via_tempolife,12587,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Mr. goodbar chocolate barra","Candies, MR. GOODBAR Chocolate Bar",Postres y repostería,538,10.2,54.3,33.2,3.8,47.2,14.13,41.2,usda_sr_legacy_via_tempolife,12588,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, 100 grand barra","Candies, NESTLE, 100 GRAND Bar",Postres y repostería,468,2.5,71,19.3,1,51.9,11.9,203.2,usda_sr_legacy_via_tempolife,12589,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, After eight mints","Candies, NESTLE, AFTER EIGHT Mints",Postres y repostería,432,1.7,79.5,11.9,2.4,66.6,8.33,1.2,usda_sr_legacy_via_tempolife,12594,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Baby ruth barra","Candies, NESTLE, BABY RUTH Bar",Postres y repostería,475,5.4,64.8,21.6,2,54,12.1,230.0,usda_sr_legacy_via_tempolife,11522,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Bit-o'-miel golosina chews","Candies, NESTLE, BIT-O'-HONEY Candy Chews",Postres y repostería,388,2,80.9,7.5,0.2,48,5.5,295.2,usda_sr_legacy_via_tempolife,11504,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Butterfinger barra","Candies, NESTLE, BUTTERFINGER Bar",Postres y repostería,459,5.4,72.9,18.9,2,45.9,9.5,230.0,usda_sr_legacy_via_tempolife,11505,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Butterfinger crisp","Candies, NESTLE, BUTTERFINGER Crisp",Postres y repostería,465,6.7,68.5,18.3,1.7,48.3,10.59,13.2,usda_sr_legacy_via_tempolife,14005,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, En trozos barra","Candies, NESTLE, CHUNKY Bar",Postres y repostería,519,7.5,60.4,27.5,2.5,52.5,12.5,38.0,usda_sr_legacy_via_tempolife,11526,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Crunch barra y postre cobertura","Candies, NESTLE, CRUNCH Bar and Dessert Topping",Postres y repostería,500,5,67,26,1.9,55,16,150.0,usda_sr_legacy_via_tempolife,12590,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Goobers chocolate cubierto maníes","Candies, NESTLE, GOOBERS Chocolate Covered Peanuts",Postres y repostería,512,9.7,53,34,9.7,43,12.1,36.0,usda_sr_legacy_via_tempolife,11521,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Oh henry! barra","Candies, NESTLE, OH HENRY! Bar",Postres y repostería,462,7.7,65.5,23,1.9,46.2,9.6,193.2,usda_sr_legacy_via_tempolife,11878,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nestle, Raisinets chocolate cubierto pasa de uvas","Candies, NESTLE, RAISINETS Chocolate Covered Raisins",Postres y repostería,422,4.4,71,17,2.2,59,11,33.2,usda_sr_legacy_via_tempolife,13367,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Nougat, Con almendras","Candies, nougat, with almonds",Postres y repostería,398,3.3,92.4,1.7,3.3,45,1.67,33.2,usda_sr_legacy_via_tempolife,12840,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Maní barra","Candies, peanut bar",Postres y repostería,522,15.5,47.4,33.7,4.1,42.2,4.68,156.0,usda_sr_legacy_via_tempolife,13365,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Maní brittle, Preparado-de-receta","Candies, peanut brittle, prepared-from-recipe",Postres y repostería,486,7.6,71.2,19,2.5,51.3,4.14,445.2,usda_sr_legacy_via_tempolife,13366,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Praline, Preparado-de-receta","Candies, praline, prepared-from-recipe",Postres y repostería,485,3.3,59.6,25.9,3.5,55.8,2.22,48.0,usda_sr_legacy_via_tempolife,12619,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Reese's bites","Candies, REESE'S BITES",Postres y repostería,521,11.3,55.2,29.9,3.1,48,18,179.2,usda_sr_legacy_via_tempolife,13403,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Reese's, Rápida comida break, Leche chocolate mantequilla de maní y blando nougats","Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougats",Postres y repostería,474,8.7,61.6,23.4,2.9,53.1,8.23,330.0,usda_sr_legacy_via_tempolife,13410,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Reese's rápida comida break, Leche chocolate, Mantequilla de maní, Blando nougats","Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats",Postres y repostería,495,8.9,63.9,23.2,3.6,53.6,8.04,321.2,usda_sr_legacy_via_tempolife,14396,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Reese's nutrageous golosina barra","Candies, REESE'S NUTRAGEOUS Candy Bar",Postres y repostería,517,11.3,52.8,32.1,3.9,40.2,8.86,141.2,usda_sr_legacy_via_tempolife,13404,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Reese's mantequilla de maní tazas","Candies, REESE'S Peanut Butter Cups",Postres y repostería,515,10.2,55.4,30.5,3.6,47.2,10.73,357.2,usda_sr_legacy_via_tempolife,12591,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Reese's trozos golosina","Candies, REESE'S PIECES Candy",Postres y repostería,497,12.5,59.9,24.8,3,53.3,16.42,194.0,usda_sr_legacy_via_tempolife,12592,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Rolo caramelos en leche chocolate","Candies, ROLO Caramels in Milk Chocolate",Postres y repostería,474,5.1,68,20.9,0.9,63.9,14.54,188.0,usda_sr_legacy_via_tempolife,12593,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Semisweet chocolate","Candies, semisweet chocolate",Postres y repostería,480,4.2,63.9,30,5.9,54.5,17.75,11.2,usda_sr_legacy_via_tempolife,11857,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Semisweet chocolate, Hecho con manteca","Candies, semisweet chocolate, made with butter",Postres y repostería,477,4.2,63.4,29.7,5.9,,17.53,11.2,usda_sr_legacy_via_tempolife,13470,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Sésamo crunch","Candies, sesame crunch",Postres y repostería,516,11.6,50.3,33.3,7.7,31.2,4.66,167.2,usda_sr_legacy_via_tempolife,13368,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Blando fruta y nut squares","Candies, soft fruit and nut squares",Postres y repostería,390,2.3,73.8,9.5,2.4,46,0.9,131.2,usda_sr_legacy_via_tempolife,14385,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Special oscuro chocolate barra","Candies, SPECIAL DARK Chocolate Bar",Postres y repostería,556,5.5,60.5,32.4,6.5,47.6,,6.0,usda_sr_legacy_via_tempolife,13372,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Azúcar-cubierto almendras","Candies, sugar-coated almonds",Postres y repostería,465,10,68.3,17.9,2.5,62.5,1.95,13.2,usda_sr_legacy_via_tempolife,14383,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Sweet chocolate","Candies, sweet chocolate",Postres y repostería,507,3.9,60.4,34.2,5.5,51.5,20.08,16.0,usda_sr_legacy_via_tempolife,11858,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Sweet chocolate cubierto fondant","Candies, sweet chocolate coated fondant",Postres y repostería,366,2.2,80.4,9.3,2.1,71.4,5.46,26.0,usda_sr_legacy_via_tempolife,11859,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Symphony leche chocolate barra","Candies, SYMPHONY Milk Chocolate Bar",Postres y repostería,531,8.5,58,30.6,1.7,54,18.34,101.2,usda_sr_legacy_via_tempolife,11865,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Taffy, Preparado-de-receta","Candies, taffy, prepared-from-recipe",Postres y repostería,397,0,91.6,3.3,0,68.5,2.05,52.0,usda_sr_legacy_via_tempolife,13450,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Tamarind","Candies, Tamarind",Postres y repostería,331,0,92,0,2.5,78.6,0,1643.2,usda_sr_legacy_via_tempolife,14008,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Golosinas, Toblerone, Leche chocolate con miel y almendra nougat","Candies, TOBLERONE, milk chocolate with honey and almond nougat",Postres y repostería,489,5.7,61.2,28.6,2.5,55.7,17.14,54.0,usda_sr_legacy_via_tempolife,11828,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
